id,slug,name,imageUrl,sourceUrl,sourceRevision,creator,license,licenseUrl,attribution,kind,alt,sha256,bytes,width,height,status
catalog-expansion-2026-115,san-juan-de-dios,San Juan de Dios,/catalog/owner-2026/closure-20260918-san-juan-de-dios.webp,https://commons.wikimedia.org/wiki/File:John_of_god_murillo.jpg,1245676732,Bartolomé Esteban Murillo,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Bartolomé Esteban Murillo — John of god murillo.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Bartolomé Esteban Murillo: san Juan de Dios recibe ayuda de un ángel mientras carga a un enfermo; escena hagiográfica.,e3feb52eecbc04ee9318042e3d7134fc7890f554703b0caa63ec58e673114d3e,31266,834,1024,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-116,san-francisco-de-paula,San Francisco de Paula,/catalog/owner-2026/closure-20260918-san-francisco-de-paula.webp,https://commons.wikimedia.org/wiki/File:Francis_of_Paola_by_Giovanni_Domenico_Tiepolo.jpg,899400762,"Giovanni Domenico Tiepolo, pintura; Ji-Elle, fotografía",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Giovanni Domenico Tiepolo, pintura; Ji-Elle, fotografía — Francis of Paola by Giovanni Domenico Tiepolo.jpg — CC BY-SA 3.0. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Detalle de una pintura de Giovanni Domenico Tiepolo con san Francisco de Paula; fotografía de Ji-Elle.,05e7a3a99db701be8257b09f7a2b1b1195060c7697cdb2bd712bc2a2e4212148,112830,845,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-117,santa-clara-de-asis,Santa Clara de Asís,/catalog/owner-2026/closure-20260918-santa-clara-de-asis.webp,https://commons.wikimedia.org/wiki/File:SDamiano-Clara.jpg,1276358827,Pintor medieval desconocido; fotografía de Gunnar Bach Pedersen,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Pintor medieval desconocido; fotografía de Gunnar Bach Pedersen — SDamiano-Clara.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"Representación de santa Clara en San Damián, Asís; fotografía de Gunnar Bach Pedersen.",17b48d7a053fd812fa86ccaa382887e79927de51a0e13c9a16fde5b110ed71ab,308164,960,838,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-118,santa-juana-francisca-de-chantal,Santa Juana Francisca de Chantal,/catalog/owner-2026/closure-20260918-santa-juana-francisca-de-chantal.webp,https://commons.wikimedia.org/wiki/File:Sainte_Jeanne-Fran%C3%A7oise_Fr%C3%A9myot_de_Chantal.jpg,1260933338,Autor antiguo desconocido; obra anterior a 1850 según Commons,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Autor antiguo desconocido; obra anterior a 1850 según Commons — Sainte Jeanne-Françoise Frémyot de Chantal.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Retrato antiguo de santa Juana Francisca de Chantal con el hábito de la Visitación.,2a469b63a929a54a14e280efc42b32681874d06c81cb4a3a1903fd113789a4e1,53050,735,1135,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-119,san-pedro-nolasco,San Pedro Nolasco,/catalog/owner-2026/closure-20260918-san-pedro-nolasco.webp,https://commons.wikimedia.org/wiki/File:San_Pedro_Nolasco_asistido_por_dos_%C3%81ngeles_(Francisco_de_Zurbar%C3%A1n).jpg,1100006988,"Francisco de Zurbarán, pintura; Jl FilpoC, fotografía",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Francisco de Zurbarán, pintura; Jl FilpoC, fotografía — San Pedro Nolasco asistido por dos Ángeles (Francisco de Zurbarán).jpg — CC BY-SA 4.0. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Francisco de Zurbarán: Pedro Nolasco asistido por dos ángeles para acudir al coro; fotografía de Jl FilpoC.,fd3b91206362e515ab2ca03aaf89520fc91631b5920a25ed49f53535a0dd8f0f,358626,778,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-120,san-raimundo-de-penafort,San Raimundo de Peñafort,/catalog/owner-2026/closure-20260918-san-raimundo-de-penafort.webp,https://commons.wikimedia.org/wiki/File:Dolabella_St._Raymond_of_Penyafort.jpg,1208014716,Tommaso Dolabella,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Tommaso Dolabella — Dolabella St. Raymond of Penyafort.jpg — Public domain. Versión redimensionada en WebP. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Tommaso Dolabella: representación de san Raimundo de Peñafort.,e7978e6da441da4f02d490be08faaa7c9beb86274571e3a7fb21d3a959e71454,64636,800,547,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-121,san-cayetano-de-thiene,San Cayetano de Thiene,/catalog/owner-2026/closure-20260918-san-cayetano-de-thiene.webp,"https://commons.wikimedia.org/wiki/File:Giambattista_Piazzetta,_San_Gaetano_da_Thiene,_Pinacoteca_dell%27Accademia_dei_Concordi,_Rovigo.jpg",1272882542,Giambattista Piazzetta; fotografía de Threecharlie,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Giambattista Piazzetta; fotografía de Threecharlie — Giambattista Piazzetta, San Gaetano da Thiene, Pinacoteca dell'Accademia dei Concordi, Rovigo.jpg — CC BY-SA 4.0. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"Pintura de san Cayetano de Thiene de Giambattista Piazzetta, conservada en Rovigo.",2a9a066d3b4c6250c7e282d7b347200768f20157806c90ffdeb79c616b0e045b,77756,900,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-122,san-antonio-maria-claret,San Antonio María Claret,/catalog/owner-2026/closure-20260918-san-antonio-maria-claret.webp,"https://commons.wikimedia.org/wiki/File:Antonio_Mar%C3%ADa_Claret,_c.1860.jpg",1055857757,Fotógrafo no identificado; reproducción aportada por Cesc2003,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Fotógrafo no identificado; reproducción aportada por Cesc2003 — Antonio María Claret, c.1860.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,"Retrato fotográfico histórico de Antonio María Claret, hacia 1860.",7908ddbf861cf023f9c0b070bd0c420774cbc5697d774bff895b5269bce79a5f,409646,813,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-123,san-jose-de-calasanz,San José de Calasanz,/catalog/owner-2026/closure-20260918-san-jose-de-calasanz.webp,https://commons.wikimedia.org/wiki/File:San_Jos%C3%A9_de_Calasanz_(Museo_del_Prado).jpg,1088747464,Francisco Jover y Casanova,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Francisco Jover y Casanova — San José de Calasanz (Museo del Prado).jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"Retrato de José de Calasanz pintado por Francisco Jover y Casanova, del Museo del Prado.",c4634400329b735b946db342cbbecb5d207ced40c4ccf50c0d916bbd93849e44,94644,892,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-124,santa-luisa-de-marillac,Santa Luisa de Marillac,/catalog/owner-2026/closure-20260918-santa-luisa-de-marillac.webp,https://commons.wikimedia.org/wiki/File:Louise_de_Marillac_Le_Gras._Line_engraving_by_Sisco._Wellcome_L0006155.jpg,1131859024,Louis Hercule Sisco (1778-1861),CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"Louis Hercule Sisco (1778-1861) — Louise de Marillac Le Gras. Line engraving by Sisco. Wellcome L0006155.jpg — CC BY 4.0. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,"Grabado de Luisa de Marillac realizado por Louis Hercule Sisco, colección Wellcome.",f891db38f4e83c6d468e4e392a0b3ba04da587cea72990848d876c31debd740b,406288,808,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-125,san-pablo-de-la-cruz,San Pablo de la Cruz,/catalog/owner-2026/closure-20260918-san-pablo-de-la-cruz.webp,https://commons.wikimedia.org/wiki/File:Paul_de_la_croix.jpg,1091519189,"Plet philippe, según la ficha de Commons",Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Plet philippe, según la ficha de Commons — Paul de la croix.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Retrato devocional de Pablo de la Cruz con hábito pasionista.,c78df07691a07a9a2118c1829b420504ba25752010203256a1584168bac646f4,28096,500,667,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-126,san-carlos-borromeo,San Carlos Borromeo,/catalog/owner-2026/closure-20260918-san-carlos-borromeo.webp,https://commons.wikimedia.org/wiki/File:Carlo_Borromeo.jpg,1114395970,Giovanni Ambrogio Figino,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Giovanni Ambrogio Figino — Carlo Borromeo.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Retrato de Carlos Borromeo atribuido en Commons a Giovanni Ambrogio Figino.,5d971596d17ca7ab4be4b28325f13d0cb76257e2b2cbb978af6715ee587b57a4,344038,960,1107,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-127,san-francisco-javier,San Francisco Javier,/catalog/owner-2026/closure-20260918-san-francisco-javier.webp,https://commons.wikimedia.org/wiki/File:Franciscus_de_Xabier.jpg,1259978294,Autor no identificado en la ficha de Commons,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Autor no identificado en la ficha de Commons — Franciscus de Xabier.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Representación histórica de Francisco Javier con vestidura sacerdotal.,31af214e7aa666533812dde4459387a42f26b464a088b8b4f4c4b8b3c6f3589b,217232,941,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-128,san-pedro-claver,San Pedro Claver,/catalog/owner-2026/closure-20260918-san-pedro-claver.webp,https://commons.wikimedia.org/wiki/File:Saint_Peter_Claver._Engraving_by_J._Vitta_after_P._Gagliardi_Wellcome_V0032875.jpg,1132800028,"J. Vitta, a partir de P. Gagliardi; reproducción de Wellcome Collection",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"J. Vitta, a partir de P. Gagliardi; reproducción de Wellcome Collection — Saint Peter Claver. Engraving by J. Vitta after P. Gagliardi Wellcome V0032875.jpg — CC BY 4.0. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,Grabado de Pedro Claver realizado por J. Vitta a partir de P. Gagliardi.,53c6c4ee06eee03c82b3683ea66be5cb1a24c698ce59946f052381119ddc4af0,479648,890,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-129,san-luis-gonzaga,San Luis Gonzaga,/catalog/owner-2026/closure-20260918-san-luis-gonzaga.webp,https://commons.wikimedia.org/wiki/File:The_Vocation_of_Saint_Aloysius_Gonzaga.PNG,1041975216,Guercino,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Guercino — The Vocation of Saint Aloysius Gonzaga.PNG — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Guercino: La vocación de san Luis Gonzaga.,9d81baedb25952c8edab4b5b03f638376acb2b62f7ec2b6ff72331844362dd4b,159190,909,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-130,san-estanislao-kostka,San Estanislao Kostka,/catalog/owner-2026/closure-20260918-san-estanislao-kostka.webp,https://commons.wikimedia.org/wiki/File:Stanislaus_Kostka_Legros_n1.jpg,1055674947,Pierre Le Gros el Joven; fotografía publicada en Commons,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Pierre Le Gros el Joven; fotografía publicada en Commons — Stanislaus Kostka Legros n1.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",sculpture,"Escultura de Estanislao Kostka en su lecho de muerte, obra de Pierre Le Gros el Joven.",067a2186c4de2e7864c331cf49b275a4d7780a3c57d34f159381d04081a4dc53,97320,960,638,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-131,san-juan-berchmans,San Juan Berchmans,/catalog/owner-2026/closure-20260918-san-juan-berchmans.webp,"https://commons.wikimedia.org/wiki/File:Saint_Joseph_Church_(Macon,_GA)_-_stained_glass,_Ss._Aloysius_%26_John_Berchmans_-_detail,_St._John_Berchmans.jpg",1264334795,Mayer & Co.; fotografía de Nheyob,CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Mayer & Co.; fotografía de Nheyob — Saint Joseph Church (Macon, GA) - stained glass, Ss. Aloysius & John Berchmans - detail, St. John Berchmans.jpg — CC0. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,Detalle de una vidriera de Juan Berchmans en la iglesia de San José de Macon.,ca3a8315b6a6400b1c047a32a14d5bf34d8d8fe6866758e065cc8d25fd004e2f,272608,857,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-132,santa-angela-merici,Santa Ángela Merici,/catalog/owner-2026/closure-20260918-santa-angela-merici.webp,https://commons.wikimedia.org/wiki/File:Saint_Angela_Merici.jpg,844820148,Pietro Calzavacca (1855-1890),Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Pietro Calzavacca (1855-1890) — Saint Angela Merici.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Pietro Calzavacca: representación de Ángela Merici como maestra.,e9f2bb8958fb1bfbea8af9fc37fe2dd0ef5719fea19356ac3e1a5e2b55e8c1df,37992,372,485,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-133,santa-teresa-de-jesus-jornet,Santa Teresa de Jesús Jornet,/catalog/owner-2026/closure-20260918-santa-teresa-de-jesus-jornet.webp,https://commons.wikimedia.org/wiki/File:TereJornet.jpg,911490658,Escultor no identificado en la ficha; fotografía de Bocachete,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Escultor no identificado en la ficha; fotografía de Bocachete — TereJornet.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",sculpture,"Monumento a Teresa Jornet en Valencia, fotografiado por Bocachete.",6de884858461ca1ea834eaa64352c9899803355ab3676e5934413ae78e434547,132266,916,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-134,san-josemaria-escriva,San Josemaría Escrivá,/catalog/owner-2026/closure-20260918-san-josemaria-escriva.webp,https://commons.wikimedia.org/wiki/File:Josemaria_Escriva.jpg,1143901141,Oficina de Información de la Prelatura del Opus Dei en España,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Oficina de Información de la Prelatura del Opus Dei en España — Josemaria Escriva.jpg — CC BY-SA 2.0. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,Fotografía de Josemaría Escrivá de Balaguer difundida por la oficina de información del Opus Dei.,d83b235cb54b35264581a3908df5e7d088dcc03f0cf9709059a76b1d9b510cb9,155338,958,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-135,san-pio-de-pietrelcina,San Pío de Pietrelcina,/catalog/owner-2026/closure-20260918-san-pio-de-pietrelcina.webp,https://commons.wikimedia.org/wiki/File:Padre_Pio_portraitFXD.jpg,1204261976,Reproducción atribuida a Elia Stelluto; colorización no identificada; ajuste de MisterNox,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Reproducción atribuida a Elia Stelluto; colorización no identificada; ajuste de MisterNox — Padre Pio portraitFXD.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,"Retrato fotográfico de Pío de Pietrelcina, en una reproducción coloreada posteriormente.",be6742eabd4e421b888a018db447f86325b4d547703866546acc24098e22e9ab,111318,960,1195,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-136,san-luis-ix-de-francia,San Luis IX de Francia,/catalog/owner-2026/closure-20260918-san-luis-ix-de-francia.webp,https://commons.wikimedia.org/wiki/File:Saintlouis_(cropped).jpg,860124098,Autor medieval no identificado,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Autor medieval no identificado — Saintlouis (cropped).jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,Representación medieval del rey Luis IX de Francia.,f2b08ae4efa634f9a5efd460c2a100d3fa65de353032b17eaa3d66344ba43362,214034,826,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-137,san-fernando-iii-de-castilla,San Fernando III de Castilla,/catalog/owner-2026/closure-20260918-san-fernando-iii-de-castilla.webp,https://commons.wikimedia.org/wiki/File:Fernando_III_de_Castilla_02.jpg,1230970352,Autor medieval no identificado,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Autor medieval no identificado — Fernando III de Castilla 02.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,Representación de Fernando III de Castilla en el Tumbo A de la catedral de Santiago.,0f5e8f2430cf01403a7161d40b30429c5f9c912f5f1f15f395f61a1dc74a9b66,51020,320,460,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-138,santa-isabel-de-hungria,Santa Isabel de Hungría,/catalog/owner-2026/closure-20260918-santa-isabel-de-hungria.webp,https://commons.wikimedia.org/wiki/File:Simone_Martini_046.jpg,1190047785,Simone Martini,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Simone Martini — Simone Martini 046.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,Simone Martini: representación de Isabel de Hungría.,53b75bf849be64b3e2a217fd78b187c460d4eb46936470020401599b54788559,288508,960,1172,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-139,santa-isabel-de-portugal,Santa Isabel de Portugal,/catalog/owner-2026/closure-20260918-santa-isabel-de-portugal.webp,"https://commons.wikimedia.org/wiki/File:Ret%C3%A1bulo_da_Rainha_Santa_Isabel,_s%C3%A9culo_XVI_(Museu_Nacional_de_Machado_de_Castro).png",1040514291,Autor del retablo no identificado,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Autor del retablo no identificado — Retábulo da Rainha Santa Isabel, século XVI (Museu Nacional de Machado de Castro).png — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"Retablo del siglo XVI dedicado a Isabel de Portugal, conservado en el Museo Nacional de Machado de Castro.",07ab1e3e99d54192316699c910a3b5e1f3d16ed6ec23872e9a34c9d3a6217ae9,168954,960,1186,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-140,san-esteban-i-de-hungria,San Esteban I de Hungría,/catalog/owner-2026/closure-20260918-san-esteban-i-de-hungria.webp,"https://commons.wikimedia.org/wiki/File:Portrayal_of_Stephen_I,_King_of_Hungary_on_the_coronation_pall.jpg",1212625529,Autor del bordado medieval no identificado,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Autor del bordado medieval no identificado — Portrayal of Stephen I, King of Hungary on the coronation pall.jpg — Public domain. Redimensionado y convertido a WebP para el catálogo. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,Detalle de la representación de Esteban I en el manto de coronación húngaro de 1031.,3cb3afc827d9e0b60c2b5c25cbd5ddc3356924f6eb82d14690b98ee5f1ef08da,599534,893,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-141,santa-elena,Santa Elena,/catalog/owner-2026/closure-20260918-santa-elena.webp,https://commons.wikimedia.org/wiki/File:Elena_Colosseo_Rome_Italy.jpg,1174836423,Jebulon,CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Jebulon; Elena Colosseo Rome Italy.jpg; Wikimedia Commons; CC0. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",sculpture,"Estatua antigua de Santa Elena, madre de Constantino, expuesta en el Coliseo de Roma.",5df57ff51169cfea4f7d20223f1619486b239c75249d1c5424d67e762fd7364e,65760,764,1200,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-142,san-eduardo-el-confesor,San Eduardo el Confesor,/catalog/owner-2026/closure-20260918-san-eduardo-el-confesor.webp,https://commons.wikimedia.org/wiki/File:Bayeux_Tapestry_scene1_EDWARD_REX.jpg,1200790823,Myrabella,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Myrabella; Bayeux Tapestry scene1 EDWARD REX.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,Eduardo el Confesor entronizado en la escena inicial del tapiz de Bayeux.,9b10d4d3420a4e5d7cb50a2d0800678da70dd5a8a9e76560ae5ba4269b8e9b2a,452614,960,1052,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-143,san-enrique-ii,San Enrique II,/catalog/owner-2026/closure-20260918-san-enrique-ii.webp,https://commons.wikimedia.org/wiki/File:Kronung_Heinrich_II.jpg,1253872330,anonymous,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"anonymous; Kronung Heinrich II.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,Miniatura medieval de la coronación de Enrique II en su sacramentario.,7a41a5f77483f37bd61c3a0694935da6593b2535bc2c9700469ef4757901b10f,352890,826,1056,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-144,santa-clotilde,Santa Clotilde,/catalog/owner-2026/closure-20260918-santa-clotilde.webp,https://commons.wikimedia.org/wiki/File:Delpech_-_Clotilde.jpg,1144061388,François-Séraphin Delpech,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"François-Séraphin Delpech; Delpech - Clotilde.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,"Representación histórica de Santa Clotilde, litografía publicada por Delpech.",6d247fa9e6b3d11074768a6cd2ad13111ab36843afba76a29c7b4f3f84d558e6,216342,838,1110,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-145,santa-pulqueria,Santa Pulqueria,/catalog/owner-2026/closure-20260918-santa-pulqueria.webp,https://commons.wikimedia.org/wiki/File:Pulcheria_coin.png,1183642075,CNG Coins,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,"CNG Coins; Pulcheria coin.png; Wikimedia Commons; CC BY-SA 2.5. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,Moneda antigua con la representación de la emperatriz Pulqueria.,469cacd7887742a9002e2258f64834262dc12f197f6b11f766826ab824e02031,53252,399,362,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-146,san-wenceslao-de-bohemia,San Wenceslao de Bohemia,/catalog/owner-2026/closure-20260918-san-wenceslao-de-bohemia.webp,https://commons.wikimedia.org/wiki/File:Wolfenb%C3%BCttelsk%C3%BD_kodex_%E2%80%93_Gumpoldova_legenda_%E2%80%93_18v_cr.jpg,979748486,Autor no identificado,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Autor no identificado; Wolfenbüttelský kodex – Gumpoldova legenda – 18v cr.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",illustration,San Wenceslao en una miniatura del manuscrito de la leyenda de Gumpold.,e7e91d11d53d0160a93aa8379f388f4750ddc158dacf769475c6d4d2594e0d17,481070,960,1156,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-147,san-canuto-de-dinamarca,San Canuto de Dinamarca,/catalog/owner-2026/closure-20260918-san-canuto-de-dinamarca.webp,"https://commons.wikimedia.org/wiki/File:Christian-albrecht-von-benzon,_the_death_of_Canute_the_Holy.jpg",1190758912,Christian Albrecht von Benzon,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Christian Albrecht von Benzon; Christian-albrecht-von-benzon, the death of Canute the Holy.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",painting,"La muerte de Canuto el Santo, pintura de Christian Albrecht von Benzon.",3a526689bbf24c121565a32cdd5fa270506f8b0fd7362754e0590af9c0de70fc,201946,960,808,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
catalog-expansion-2026-148,san-olaf-de-noruega,San Olaf de Noruega,/catalog/owner-2026/closure-20260918-san-olaf-de-noruega.webp,https://commons.wikimedia.org/wiki/File:Olav_der_Heilige07.jpg,1265675557,Autor no identificado en la fuente,Public domain,https://creativecommons.org/publicdomain/mark/1.0/,"Autor no identificado en la fuente; Olav der Heilige07.jpg; Wikimedia Commons; Public domain. Adaptación técnica: redimensionado y conversión a WebP, sin recorte; se conserva la licencia indicada.",photograph,Moneda medieval con la efigie de San Olaf de Noruega.,04b44b87f05feee0f6ce3e5b5950b49e5a84e7092adfc1a61df0cbe510056ef9,431564,960,960,PASS_SOURCE_REVERIFIED_AND_REMOTE_ANONYMOUS_200_WEBP
